"No.","Time","Source","Destination","Protocol","Length","Info"
"30252","711.097992","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30253","711.097992","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30254","711.097992","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30255","711.097992","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30256","711.097992","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30257","711.097992","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30258","711.097992","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30259","711.097992","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30260","711.098006","192.168.50.94","173.194.25.39","QUIC","77","Protected Payload (KP0), DCID=f7e510e85da62677"
"30261","711.097992","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30262","711.098053","192.168.50.94","173.194.25.39","QUIC","77","Protected Payload (KP0), DCID=f7e510e85da62677"
"30263","711.098091","192.168.50.94","173.194.25.39","QUIC","77","Protected Payload (KP0), DCID=f7e510e85da62677"
"30264","711.098173","192.168.50.94","173.194.25.39","QUIC","77","Protected Payload (KP0), DCID=f7e510e85da62677"
"30265","711.098676","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30266","711.098676","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30267","711.098676","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30268","711.098676","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30269","711.098676","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30270","711.098676","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30271","711.098676","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30272","711.098676","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30273","711.098676","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30274","711.098676","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30275","711.098676","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30276","711.098758","192.168.50.94","173.194.25.39","QUIC","77","Protected Payload (KP0), DCID=f7e510e85da62677"
"30277","711.098818","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30278","711.098818","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30279","711.098818","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30280","711.098818","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30281","711.098818","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30282","711.098818","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30283","711.098818","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30284","711.098818","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30285","711.098818","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30286","711.098818","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30287","711.098818","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30288","711.098818","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30289","711.098818","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30290","711.098818","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30291","711.098818","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30292","711.098818","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30293","711.098818","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30294","711.098818","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30295","711.098818","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30296","711.098818","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30297","711.098818","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30298","711.098818","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30299","711.098818","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30300","711.098818","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30301","711.098818","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30302","711.098818","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30303","711.098818","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30304","711.098818","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30305","711.098818","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30306","711.098948","192.168.50.94","173.194.25.39","QUIC","77","Protected Payload (KP0), DCID=f7e510e85da62677"
"30307","711.098966","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30308","711.098966","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30309","711.098966","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30310","711.098966","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30311","711.098966","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30312","711.098966","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30313","711.098966","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30314","711.098966","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30315","711.098966","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30316","711.098966","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30317","711.098966","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30318","711.098966","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30319","711.098966","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30320","711.098966","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30321","711.098966","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30322","711.098966","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30323","711.098966","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30324","711.098966","173.194.25.39","192.168.50.94","QUIC","322","Protected Payload (KP0)"
"30325","711.098966","173.194.25.39","192.168.50.94","QUIC","1284","Protected Payload (KP0)"
"30326","711.098966","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30327","711.098966","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30328","711.098966","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30329","711.098966","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30330","711.098966","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30331","711.098995","192.168.50.94","173.194.25.39","QUIC","77","Protected Payload (KP0), DCID=f7e510e85da62677"
"30332","711.099039","192.168.50.94","173.194.25.39","QUIC","77","Protected Payload (KP0), DCID=f7e510e85da62677"
"30333","711.099115","192.168.50.94","173.194.25.39","QUIC","77","Protected Payload (KP0), DCID=f7e510e85da62677"
"30334","711.099154","192.168.50.94","173.194.25.39","QUIC","77","Protected Payload (KP0), DCID=f7e510e85da62677"
"30335","711.100782","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30336","711.100782","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30337","711.100782","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30338","711.100782","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30339","711.100782","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30340","711.100782","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30341","711.100782","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30342","711.100782","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30343","711.100782","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30344","711.100782","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30345","711.100856","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30346","711.100856","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30347","711.100856","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30348","711.100856","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30349","711.100856","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30350","711.100856","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30351","711.100856","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30352","711.100856","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30353","711.100856","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30354","711.100856","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30355","711.100856","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30356","711.100856","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30357","711.100856","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30358","711.100856","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30359","711.100887","192.168.50.94","173.194.25.39","QUIC","82","Protected Payload (KP0), DCID=f7e510e85da62677"
"30360","711.100941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30361","711.100941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30362","711.100941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30363","711.100941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30364","711.100941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30365","711.100941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30366","711.100941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30367","711.100941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30368","711.100949","192.168.50.94","173.194.25.39","QUIC","77","Protected Payload (KP0), DCID=f7e510e85da62677"
"30369","711.100941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30370","711.100941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30371","711.100941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30372","711.100941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30373","711.100941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30374","711.100941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30375","711.100941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30376","711.100941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30377","711.100941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30378","711.100941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30379","711.100941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30380","711.100941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30381","711.100941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30382","711.100941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30383","711.100941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30384","711.101001","192.168.50.94","173.194.25.39","QUIC","77","Protected Payload (KP0), DCID=f7e510e85da62677"
"30385","711.101048","192.168.50.94","173.194.25.39","QUIC","77","Protected Payload (KP0), DCID=f7e510e85da62677"
"30386","711.101053","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30387","711.101053","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30388","711.101053","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30389","711.101053","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30390","711.101053","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30391","711.101053","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30392","711.101053","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30393","711.101053","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30394","711.101053","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30395","711.101053","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30396","711.101053","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30397","711.101053","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30398","711.101053","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30399","711.101053","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30400","711.101053","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30401","711.101053","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30402","711.101053","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30403","711.101053","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30404","711.101053","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30405","711.101053","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30406","711.101053","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30407","711.101159","192.168.50.94","173.194.25.39","QUIC","78","Protected Payload (KP0), DCID=f7e510e85da62677"
"30408","711.101212","192.168.50.94","173.194.25.39","QUIC","78","Protected Payload (KP0), DCID=f7e510e85da62677"
"30409","711.101275","192.168.50.94","173.194.25.39","QUIC","78","Protected Payload (KP0), DCID=f7e510e85da62677"
"30410","711.102849","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30411","711.102849","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30412","711.102849","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30413","711.102849","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30414","711.102849","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30415","711.102849","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30416","711.102849","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30417","711.102849","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30418","711.102849","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30419","711.102849","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30420","711.102849","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30421","711.102910","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30422","711.102920","192.168.50.94","173.194.25.39","QUIC","78","Protected Payload (KP0), DCID=f7e510e85da62677"
"30423","711.102910","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30424","711.102910","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30425","711.102910","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30426","711.102910","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30427","711.102910","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30428","711.102910","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30429","711.102910","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30430","711.102910","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30431","711.102910","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30432","711.102910","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30433","711.102910","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30434","711.102957","192.168.50.94","173.194.25.39","QUIC","78","Protected Payload (KP0), DCID=f7e510e85da62677"
"30435","711.102992","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30436","711.102992","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30437","711.102992","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30438","711.102992","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30439","711.102992","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30440","711.102992","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30441","711.102992","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30442","711.102992","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30443","711.102992","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30444","711.102992","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30445","711.102992","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30446","711.102992","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30447","711.102992","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30448","711.102992","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30449","711.102992","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30450","711.102992","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30451","711.102992","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30452","711.102992","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30453","711.102992","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30454","711.102992","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30455","711.102992","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30456","711.102992","173.194.25.39","192.168.50.94","QUIC","344","Protected Payload (KP0)"
"30457","711.103086","192.168.50.94","173.194.25.39","QUIC","78","Protected Payload (KP0), DCID=f7e510e85da62677"
"30458","711.103133","192.168.50.94","173.194.25.39","QUIC","78","Protected Payload (KP0), DCID=f7e510e85da62677"
"30459","711.103168","192.168.50.94","173.194.25.39","QUIC","78","Protected Payload (KP0), DCID=f7e510e85da62677"
"30460","711.107219","173.194.25.39","192.168.50.94","QUIC","1284","Protected Payload (KP0)"
"30461","711.107219","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30462","711.107219","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30463","711.107219","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30464","711.107219","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30465","711.107219","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30466","711.107219","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30467","711.107219","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30468","711.107219","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30469","711.107219","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30470","711.107219","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"30471","711.107219","173.194.25.39","192.168.50.94","QUIC","315","Protected Payload (KP0)"
"30472","711.107292","173.194.25.39","192.168.50.94","QUIC","68","Protected Payload (KP0)"
"30473","711.107364","192.168.50.94","173.194.25.39","QUIC","78","Protected Payload (KP0), DCID=f7e510e85da62677"
"30474","711.107840","192.168.50.94","192.168.50.1","DNS","80","Standard query 0x6eeb A beacons.gcp.gvt2.com"
"30475","711.107908","192.168.50.94","192.168.50.1","DNS","80","Standard query 0x5cf2 HTTPS beacons.gcp.gvt2.com"
"30476","711.123296","192.168.50.94","173.194.25.39","QUIC","79","Protected Payload (KP0), DCID=f7e510e85da62677"
"30477","711.123559","173.194.25.39","192.168.50.94","QUIC","68","Protected Payload (KP0)"
"30478","711.135853","173.194.25.39","192.168.50.94","QUIC","68","Protected Payload (KP0)"
"30479","711.135853","192.168.50.1","192.168.50.94","DNS","126","Standard query response 0x6eeb A beacons.gcp.gvt2.com CNAME beacons-handoff.gcp.gvt2.com A 108.177.122.94"
"30480","711.135853","192.168.50.1","192.168.50.94","DNS","167","Standard query response 0x5cf2 HTTPS beacons.gcp.gvt2.com CNAME beacons-handoff.gcp.gvt2.com SOA ns1.google.com"
"30481","711.136435","192.168.50.94","108.177.122.94","QUIC","1292","Initial, DCID=557f489b144f5812, PKN: 1, PADDING, PING, PADDING, CRYPTO, PING, CRYPTO, PING, PING, PING, PADDING, PING, CRYPTO, PING, CRYPTO, PING, PING"
"30482","711.136463","192.168.50.94","108.177.122.94","QUIC","1292","Initial, DCID=557f489b144f5812, PKN: 2, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO"
"30483","711.136555","192.168.50.94","108.177.122.94","QUIC","122","0-RTT, DCID=557f489b144f5812"
"30484","711.149156","173.194.25.39","192.168.50.94","QUIC","69","Protected Payload (KP0)"
"30485","711.223145","108.177.122.94","192.168.50.94","QUIC","82","Initial, SCID=f57f489b144f5812, PKN: 1, ACK"
"30486","711.229037","108.177.122.94","192.168.50.94","QUIC","1292","Initial, SCID=f57f489b144f5812, PKN: 2, ACK, PADDING"
"30487","711.231080","108.177.122.94","192.168.50.94","QUIC","1292","Initial, SCID=f57f489b144f5812, PKN: 3, CRYPTO, PADDING"
"30488","711.233125","108.177.122.94","192.168.50.94","QUIC","1292","Handshake, SCID=f57f489b144f5812"
"30489","711.233125","108.177.122.94","192.168.50.94","QUIC","1190","Protected Payload (KP0)"
"30490","711.233207","192.168.50.94","108.177.122.94","QUIC","1292","Initial, DCID=f57f489b144f5812, PKN: 4, ACK, PADDING"
"30491","711.233559","192.168.50.94","108.177.122.94","QUIC","158","Protected Payload (KP0), DCID=f57f489b144f5812"
"30492","711.233581","192.168.50.94","108.177.122.94","QUIC","125","Handshake, DCID=f57f489b144f5812"
"30493","711.233655","192.168.50.94","108.177.122.94","QUIC","1288","Protected Payload (KP0), DCID=f57f489b144f5812"
"30494","711.233670","192.168.50.94","108.177.122.94","QUIC","263","Protected Payload (KP0), DCID=f57f489b144f5812"
"30495","711.325052","108.177.122.94","192.168.50.94","QUIC","997","Protected Payload (KP0)"
"30496","711.325052","108.177.122.94","192.168.50.94","QUIC","163","Protected Payload (KP0)"
"30497","711.325052","108.177.122.94","192.168.50.94","QUIC","71","Protected Payload (KP0)"
"30498","711.325052","108.177.122.94","192.168.50.94","QUIC","67","Protected Payload (KP0)"
"30499","711.325052","108.177.122.94","192.168.50.94","QUIC","631","Protected Payload (KP0)"
"30500","711.325052","108.177.122.94","192.168.50.94","QUIC","63","Protected Payload (KP0)"
"30501","711.325164","192.168.50.94","108.177.122.94","QUIC","73","Protected Payload (KP0), DCID=f57f489b144f5812"
"30502","711.325242","192.168.50.94","108.177.122.94","QUIC","77","Protected Payload (KP0), DCID=f57f489b144f5812"
"30503","711.362208","192.168.50.94","108.177.122.94","QUIC","74","Protected Payload (KP0), DCID=f57f489b144f5812"
"30504","711.436170","108.177.122.94","192.168.50.94","QUIC","66","Protected Payload (KP0)"
"30505","711.796321","192.168.50.94","162.254.195.69","TLSv1.2","113","Application Data"
"30506","711.835274","162.254.195.69","192.168.50.94","TCP","60","27018  >  53705 [ACK] Seq=2804 Ack=1921 Win=7917 Len=0"
"30507","712.344228","192.168.50.1","192.168.50.255","UDP","118","42250  >  7788 Len=76"
"30508","715.542819","192.168.50.94","142.250.217.142","QUIC","1118","Protected Payload (KP0), DCID=e6c927329fc89505"
"30509","715.608615","142.250.217.142","192.168.50.94","QUIC","70","Protected Payload (KP0)"
"30510","715.614244","142.250.217.142","192.168.50.94","QUIC","110","Protected Payload (KP0)"
"30511","715.614244","142.250.217.142","192.168.50.94","QUIC","63","Protected Payload (KP0)"
"30512","715.614342","192.168.50.94","142.250.217.142","QUIC","77","Protected Payload (KP0), DCID=e6c927329fc89505"
"30513","715.640316","192.168.50.94","142.250.217.142","QUIC","74","Protected Payload (KP0), DCID=e6c927329fc89505"
"30514","715.678502","142.250.217.142","192.168.50.94","QUIC","66","Protected Payload (KP0)"
"30515","717.357686","192.168.50.1","224.0.0.1","IGMPv3","52","Membership Query, general"
"30516","718.993642","162.159.134.234","192.168.50.94","TLSv1.2","110","Application Data"
"30517","719.036462","192.168.50.94","162.159.134.234","TCP","54","53678  >  443 [ACK] Seq=1115 Ack=14919 Win=1021 Len=0"
"30518","719.498408","192.168.50.94","224.0.0.22","IGMPv3","54","Membership Report / Join group 239.255.255.250 for any sources"
"30519","724.498733","192.168.50.94","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.251 for any sources"
"30520","724.735656","192.168.50.1","239.255.255.250","SSDP","441","NOTIFY * HTTP/1.1 "
"30521","724.735725","192.168.50.1","239.255.255.250","SSDP","513","NOTIFY * HTTP/1.1 "
"30522","724.735745","192.168.50.1","239.255.255.250","SSDP","450","NOTIFY * HTTP/1.1 "
"30523","724.737952","192.168.50.1","239.255.255.250","SSDP","509","NOTIFY * HTTP/1.1 "
"30524","724.737984","192.168.50.1","239.255.255.250","SSDP","450","NOTIFY * HTTP/1.1 "
"30525","724.738001","192.168.50.1","239.255.255.250","SSDP","489","NOTIFY * HTTP/1.1 "
"30526","724.740258","192.168.50.1","239.255.255.250","SSDP","450","NOTIFY * HTTP/1.1 "
"30527","724.740296","192.168.50.1","239.255.255.250","SSDP","503","NOTIFY * HTTP/1.1 "
"30528","724.740321","192.168.50.1","239.255.255.250","SSDP","521","NOTIFY * HTTP/1.1 "
"30529","724.742558","192.168.50.1","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"30530","724.742581","192.168.50.1","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"30531","724.940739","192.168.50.1","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"30532","724.940830","192.168.50.1","239.255.255.250","SSDP","505","NOTIFY * HTTP/1.1 "
"30533","724.943271","192.168.50.1","239.255.255.250","SSDP","521","NOTIFY * HTTP/1.1 "
"30534","724.943296","192.168.50.1","239.255.255.250","SSDP","503","NOTIFY * HTTP/1.1 "
"30535","724.943318","192.168.50.1","239.255.255.250","SSDP","450","NOTIFY * HTTP/1.1 "
